nu	A2	M12	M22	A3	M13	M23	M33	A4	M14	M24	M34	M44
12	1.7731234488460207e-08	3.044041963452056	0.42844115029092644	1.7794548820126125e-08	3.074802674980628	0.4241265662566216	-0.025014506348256683	1.704090712813872e-08	3.1166342751484626	0.5725496721886749	-0.2050790150522287	-0.16817925506275644
13	4.649829206492888e-09	3.0894411178370706	0.42477627500080134	4.692650497787136e-09	3.1360441653634927	0.4142450759120657	-0.03659945544465952	4.487876968993667e-09	3.1772407272633894	0.5590984739849404	-0.24935908111669616	-0.1663706650415788
14	1.2245221689466754e-09	3.132185456470787	0.4202319210483774	1.2455403999413768e-09	3.1928794510781255	0.4014952504093498	-0.04558197287477421	1.1883586160237768e-09	3.2368849314247066	0.5384111139014875	-0.28759489929434034	-0.15598323391568897
15	3.2371404694528746e-10	3.17255922786067	0.41478535714176107	3.3238285930223155e-10	3.2447250018025224	0.38692003895012456	-0.05153417358363193	3.1637127411530894e-10	3.294524680645452	0.5110674616627418	-0.312878455280108	-0.13896741797849144
16	8.58760355224275e-11	3.2107734433460067	0.4084665064100326	8.907965084118182e-11	3.2915002079787854	0.37153981880007597	-0.05474360271869014	8.46675213754408e-11	3.3491077708293577	0.47843101808742644	-0.32150128664605204	-0.11807732643064811
17	2.285412541562683e-11	3.246990653968707	0.4013367787486308	2.3951949034841212e-11	3.333459725901017	0.35614513830160827	-0.05581446442333798	2.276723026166881e-11	3.3995649921933913	0.44267004319429837	-0.31369797063289256	-0.09632336127146861
18	6.099899380480987e-12	3.281342160115976	0.393471948621115	6.456125033519987e-12	3.3710567236256046	0.3412337995285976	-0.055387712181156755	6.14793129681557e-12	3.445182893165919	0.40600095173248113	-0.29291783187034853	-0.07598132186211014
19	1.6324895727714977e-12	3.3139197547206	0.3849417507427376	1.7434023204766074e-12	3.40477691960899	0.32707536621560873	-0.05399125938314774	1.6651005423737913e-12	3.4851888442350623	0.3712363857244673	-0.2646914564884339	-0.05879412355648941
20	4.3808340209302204e-13	3.3448253094688027	0.3756843660839985	4.71583715877461e-13	3.435123873210251	0.3135950633786723	-0.05198188653012714	4.5449472854544147e-13	3.522198431553929	0.33324625996290325	-0.22917216815386757	-0.0428659662053476
21	1.1778961876259868e-13	3.374281504721985	0.3661510737762349	1.2759720197718775e-13	3.4626616588506636	0.30139600620609314	-0.049732199815633045	1.2111937932166316e-13	3.5444281552387893	0.3274027698503067	-0.216681617408686	-0.03935998072258308
22	3.168477136563881e-14	3.402442720163881	0.3575031326604874	3.451463200979169e-14	3.488619237955746	0.2904803185273562	-0.047666725900228704	3.571762108128025e-14	3.6099285347636565	0.22223396516438315	-0.14242917005851924	-0.016458144701028434
23	8.569124931309097e-15	3.4292720141529682	0.34656263768355283	9.397641282768812e-15	3.512095201787936	0.2774943745892736	-0.04491814779145183	1.0249130854300236e-14	3.6763093930526916	0.11153710503590036	-0.06429920339640123	0.0014611015782263538
24	2.483860816591057e-15	3.452848130876747	0.2931423475856281	-inf	nan	nan	nan	-inf	nan	nan	nan	nan
25	6.943965665485163e-16	3.435275854355059	0.33026863943963386	7.468333977656283e-16	3.513872116470324	0.22400595581425684	-0.03326619839697923	inf	nan	nan	nan	nan
26	2.274496648417784e-16	3.5074052937138425	0.5374980354526642	-inf	nan	nan	nan	1.026446097398847e-16	3.1997655217731897	1.6677181609976237	13.386136589438317	-21.086351959724464
27	-9.931571950957848e+92	2.694368562382027	-0.19038627256992466	inf	nan	nan	nan	inf	nan	nan	nan	nan
28	2.44286565744067e-17	3.895448350996406	6.610870045021432	-2.2300349804987387e+306	67.85555687652003	-inf	nan	inf	nan	nan	nan	nan
29	-4.343362670411869e-18	5.559912380486722	-10.160034512063955	-inf	nan	nan	nan	-2.090055911763608e+303	nan	nan	nan	nan
30	1.4868981662964573e-17	2.287431096017252	7.225830255650498	1.1579547778784598e-17	-11.68909979416804	69.98120139019692	-249.94597429686496	2.2335411132444577e-17	-17.359076411720064	107.09710110787321	-412.5099775345007	-1125.5207962991765
31	-8.258120202958826e-19	11.502570981663133	-124.63918547861269	-2.9767063562788545e+304	nan	nan	nan	-1.2827538358904425e+304	nan	nan	nan	nan
32	-1.0691990284875965e-17	-7.894340179434355	-145.5787064946564	inf	nan	nan	nan	-4.021345814995213e+305	-189.93301239292833	-inf	nan	nan
33	-2.6668131889497996e-18	-4.087300904161574	-47.97134177458306	-inf	nan	nan	nan	-inf	nan	nan	nan	nan
34	-0.002724574513198969	2.187427082569273	-1.5006958341957264	inf	nan	nan	nan	inf	nan	nan	nan	nan
35	-7.140398699459996e-18	2.887129077382369	-1.7497972823432288	inf	nan	nan	nan	inf	nan	nan	nan	nan
36	-4.757336060575879e-18	-1.2867081427486955	-26.562605362124714	-inf	nan	nan	nan	inf	nan	nan	nan	nan
37	1.0117984449793329e-17	4.711576098270899	0.6249863234731237	-inf	nan	nan	nan	inf	nan	nan	nan	nan
38	-5.340425338408475e-18	8.663183702966517	-12.899555675198386	-inf	nan	nan	nan	4.680514872810682e+306	86.63462235773076	-inf	nan	nan
39	-8.012689216645644e-18	5.146768764162192	-5.813753862480937	inf	nan	nan	nan	-1.2183097725847654e+304	nan	nan	nan	nan
