nu	A2	M12	M22	A3	M13	M23	M33	A4	M14	M24	M34	M44
19	6.603022397397186e-06	3.6408817824512196	0.11564129543166089	6.321150528614766e-06	3.659366309888514	0.11686489643879783	-0.004238878497663376	5.2225013112669795e-06	3.7026955072785843	0.1545195828449904	-0.019220343565784507	-0.004434017595478504
20	3.807851045976556e-06	3.6488997505492335	0.11474019324704943	3.6105870198043813e-06	3.6701255184004253	0.11658852178020723	-0.004527418947514758	3.019183388245543e-06	3.7118393150242053	0.15349099768096688	-0.019073205092020398	-0.004523683475876849
21	2.1975956392439344e-06	3.6566649559544295	0.11388125717108986	2.06454737546686e-06	3.6808352146530012	0.11627296565473158	-0.004833084698676146	1.745286220044617e-06	3.721792821360339	0.15194737136931358	-0.01924347355589296	-0.004471078586981087
22	1.269259981307463e-06	3.6641924936385504	0.11305117198205188	1.181962998826465e-06	3.691431135157035	0.11590150488931371	-0.005138755955947257	1.0091442628183133e-06	3.732265939248171	0.14995071349806152	-0.019579553231543294	-0.0043074256081001685
23	7.336338478042647e-07	3.671497351879074	0.11224245858425481	6.77550895023438e-07	3.7018743436899815	0.11546627151103818	-0.005434387921440383	5.837571548048058e-07	3.743053964053658	0.14755715877559636	-0.019964291083883985	-0.004061313023996943
24	4.2434575971087233e-07	3.678593574968735	0.11145070152947475	3.8890784231948464e-07	3.7121389348782476	0.11496383867917834	-0.005713902755405431	3.378744512573857e-07	3.7539991162602266	0.1448237790172841	-0.020309358251579136	-0.003758909369706088
25	2.4561587865526064e-07	3.6854939761123084	0.1106731369026816	2.2352089410501654e-07	3.7222044826567817	0.1143927483548711	-0.0059734146458637945	1.9568912335098176e-07	3.7649520605204323	0.14182016635950923	-0.02055022445700949	-0.0034253289132889246
26	1.4225703814229784e-07	3.69221008170725	0.10990790336491983	1.2863453808727725e-07	3.732049458570806	0.11375142397915017	-0.006210074110393655	1.1342789099911107e-07	3.77573707659974	0.13864316226285425	-0.02064503082692113	-0.0030857994630925974
27	8.244370340119395e-08	3.69875225217257	0.10915367905784536	7.412749143174995e-08	3.7416425484393656	0.1130353908795447	-0.006421128212440417	6.580892494508231e-08	3.7861360961259125	0.13542505565443166	-0.02057791832851379	-0.0027649649149445845
28	4.780733109990237e-08	3.7051298018485914	0.10840946967270512	4.277752004058252e-08	3.75093578321307	0.11223616300660776	-0.006603286133691109	3.822379811731473e-08	3.7959185069106818	0.13231808376771267	-0.020362660495140256	-0.00248317932228111
29	2.7737860984792296e-08	3.711351079812424	0.10767446554323877	2.4722738961384792e-08	3.7598748338284413	0.11134698563094056	-0.006753336012519663	2.2227942014768046e-08	3.8049437042939336	0.12943435080770646	-0.020037356494153672	-0.002249343155856425
30	1.610208011227681e-08	3.7174237558317613	0.10694806455298879	1.4309814815013825e-08	3.7684103844743015	0.11036785627895247	-0.006868714869928653	-inf	nan	nan	nan	nan
31	9.35215725315529e-09	3.7233547284664525	0.10622972738417985	8.294801551812786e-09	3.776511042368457	0.10931152306215432	-0.006947768339475498	7.393251488806666e-09	3.8815171609365873	0.10503134053731582	-0.0030588881983479865	0.00018486880993418708
32	5.4344246780978255e-09	3.7291502942837558	0.10551899020961791	4.8145729545948104e-09	3.7841679820604	0.10820456542690735	-0.006989640730926879	4.318900040545939e-09	3.888283874697491	0.09986030231355798	-0.003097388929616685	0.0002222435311045956
33	3.1593620025646916e-09	3.734816108553668	0.1048154089474293	-inf	nan	nan	nan	2.5240380264886216e-09	3.8947083021404465	0.094843603563152	-0.0031011742195882876	0.00025185068526616306
34	1.8375576171317865e-09	3.7403580190526218	0.10411888589591967	-inf	nan	nan	nan	1.475694016122827e-09	3.900802899470782	0.08998927598706175	-0.003074550005300836	0.000274106909362672
35	1.0692317757865571e-09	3.7457807192160795	0.10342900504912923	2.555613988358521e-10	4.259591163593125	0.008398617233064606	-0.17642991993642537	8.631134059029795e-10	3.906579172953914	0.08530466406200646	-0.0030224184249650677	0.0002897166008192471
36	6.224282988743084e-10	3.751086454520401	0.10274450469409331	-inf	nan	nan	nan	5.050153614891933e-10	3.9120481171756247	0.08079580202856533	-0.002949811060297236	0.00029954480789729133
37	3.6247493637938856e-10	3.756285594476079	0.10206783168829663	-inf	nan	nan	nan	2.955975784642684e-10	3.91722078974032	0.07646789028342163	-0.002861644162057431	0.0003045448526772816
38	2.111751913219647e-10	3.761375342961984	0.10139574995796877	inf	nan	nan	nan	1.730817485269729e-10	3.9221083760532784	0.07232309937882278	-0.002762193060036822	0.00030556407728840894
39	1.2307634190229133e-10	3.7663620461143754	0.10072933978318319	-inf	nan	nan	nan	1.013795644052446e-10	3.926722105683981	0.06836293596933452	-0.002655389874868419	0.0003035340314795576
